GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-4-12-030,030,කට්චිලෛමඩු,கற்சிலைமடு,Kachchilaimadu,59,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-035,035,කාදලියාර්සමලන්කුලම්,காதலியர்சமளங் குளம்,Kathaliyarsamalankulam,62,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-040,040,කූලාමුරිප්පු,கூளாமுறிப்பு,Koolamurippu,68,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-045,045,මණලන්පඩ්ඩමුරිප්පු,மணவாலன்பட்ட முறிப்பு,Manavalanpaddamurippu,69,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-050,050,මාංකුලම්,மாங்குளம்,Mankulam,73,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-055,055,මුත්තෛයන්කඩ්ඩුකුලම්,முத்தையன்கட்டுகுளம்,Muththaiyankaddukulam,,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-060,060,මුත්තුවිනායගර්පුරම්,முதுவினாயகர்புரம்,Muththuvinayakapuram,60,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-065,065,ඔඩ්ඩුසුඩ්ඩාන්,ஒட்டுச்சுட்டாண்,Oddusuddan,61,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-070,070,ඕලුමඩු,ஒலுமடு,Olumadu,71,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-075,075,ඔදියමලෛ,ஒதியமலை,Othiyamalai,123,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-080,080,පළම්පාසි,பலம்பாசி,Palampasi,127,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-085,085,පණ්ඩාරවන්නි,பண்டாரவன்னி,Pandaravanni,58,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-090,090,පනික්කන්කුලම්,பனிக்கன்குளம்,Panikkankulam,74,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-095,095,‍පේරාරු,பேராறு,Peraru,57,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-100,100,පෙරියඉත්තිමඩු,பெரியஇத்திமடு,Periyaiththimadu,126,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-105,105,පෙරියකුලම්,பெரியகுளம்,Periyakulam,124,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-110,110,පුලියන්කුලම්,புலியங்குளம்,Puliyankulam,67,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-115,115,තච්චඩම්පන්,தச்சடம்பன்,Thachchadampan,70,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-120,120,තන්ඩුවාන්,தண்டுவான்,Thanduvan,125,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-125,125,තඩ්ඩයමලෛ,தட்டயமலை,Thaddayamalai,63,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-130,130,තිරුමුරුකන්ඩ්,திருமுறுகண்டி,Thirumurukandy,75,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-135,135,විත්තියාපුරම්,வித்தியாபுரம்,Vithiyapuram,65,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-15-005,005,අලම්පිල් උතුර,ஆலம்பில் வடக்கு,Alampil North,MUL/86,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,15: මුහුදුබඩපත්තු/ மரிதி‍மேப்பட்டு/ Maritimepattu
4-4-15-010,010,අලම්පිල් දකුණ,அலம்பில் தெற்கு,Alampil South,MUL/ 87,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,15: මුහුදුබඩපත්තු/ மரிதி‍மேப்பட்டு/ Maritimepattu
4-4-15-015,015,අම්බලව‍න්පොක්කණෛ,அம்பலவான்பூக்கேணி,Ampalavanpokkanai,MUL/100,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,15: මුහුදුබඩපත්තු/ மரிதி‍மேப்பட்டு/ Maritimepattu
4-4-15-020,020,චෙම්ම‍ලෛ,செம்மலை,Semmalai,MUL/84,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,15: මුහුදුබඩපත්තු/ மரிதி‍மேப்பட்டு/ Maritimepattu
4-4-15-025,025,චෙම්මලායි නැගෙනහිර,செம்மலை கிழக்கு,Chemmalai East,MUL/83,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,15: මුහුදුබඩපත්තු/ மரிதி‍மேப்பட்டு/ Maritimepattu
