GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-5-09-205,205,වන්නේරිකුලම්,வன்னேரிக்குளம்,Vannerikulam,K/01,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-210,210,විවේකානන්තනගර්,விவேகானந்தநகர்,Vivegananthanagar,K/10,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-12-005,005,ආලංකේණි,ஆலங்கேணி,Alankerny,60,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-010,010,චෙඩ්ඩියකුරිච්චි,செட்டியகுறிச்சி,Cheddiyakurichchi,61,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-015,015,ඤානිමඩම්,ஞானிமடம்,Gnanimadam,63,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-020,020,ඉරනෛතිවු,இரனைதிவு,Iranaitivu,77,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-025,025,ජෙයපුරම් උතුර,​​​ஜெயபுரம் வடக்கு,Jayapuram North,69,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-030,030,‍ජෙයපුරම් දකුණ,ஜெயபுரம் தெற்கு,Jeyapuram South,70,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-035,035,කරියාලෛ නාගපඩුවාන්,கரியாலை நாகபடுவான்,Kariyalainagapaduvan,71,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-040,040,කිරඤ්සි,கிராஞ்சி,Kiranchi,75,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-045,045,කොල්ලකුරිච්චි,கொல்லகுறிச்சி,Kollakuruchchi,62,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-050,050,කෞතාරිමුනෛ,கௌதாரிமுணை,Gowtharimunai,68,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-055,055,මට්ටුවිල්නාටු නැගෙනහිර,மட்டுவில்நாடு கிழக்கு,Madduvilnadu East,64,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-060,060,මඩ්ඩුවිල්නාඩු බටහිර,மட்டுவில்நாடு மேற்கு,Madduvilnadu West,66,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-065,065,මුලංකාවිල්,முழங்காவில்,Mulankavil,73,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-070,070,නාච්චිකුඩා,நாச்சிக்குடா,Nachchikuda,74,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-075,075,නල්ලූර්,நல்லூர்,Nallur,59,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-080,080,පල්ලවරායන්කට්ටු,பல்லவராயன் கட்டு,Pallavarayankaddu,72,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-085,085,පළ්ළිකු‍ඩා,பள்ளிக்குடா,Pallikuda,65,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-090,090,පරමන්කිරායි,பரமன்கிராய்,Paramankirai,67,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
4-5-12-095,095,පොන්නාවෙළි,பொன்னாவெளி,Ponnaveli,76,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,12: පුනකරි/ பூணாகரி/ Poonakary
