GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
9-2-03-385,385,බැද්දේවෙල,பத்தவல,Beddawala,22,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-390,390,යෝධගම,யோதகம,Yodagama,09B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-395,395,පිටියේගම,பிடியேகம,Pitiyegama,11,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-400,400,දෙල්දෙනිය,தெல்தெனிய,Deldeniya,11F,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-405,405,කිවුල්පන,கிவுல்பன,Kivulpana,12A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-410,410,මින්වාන,மின்வான,Minwana,12B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-415,415,කුඹල්දිවෙල,கும்பல்திவெல,Kumbaldewela,13E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-420,420,ගල්පල,கல்பொல,Galpala,13,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-425,425,කුඹල්‍ඔළුව,கும்பல்லொலுவ,Kumbaloluwa,13C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-430,430,කවුඩාවුල්ල,கவுடாஉல்ல,Kavudaulla,13D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-435,435,මොළගොඩ,மொலகொட,Molagoda,13B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-440,440,වරාගොඩ,வராகொட,Waragoda,13F,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-445,445,මංගලගම,மங்கலகம,Mangalagama,13A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-06-005,005,වෑගන්තලේ,வெகன்தலே,Weganthale,20,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-010,010,යටිමහන,யடிமஹன,Yatimahana,23C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-015,015,කැප්පෙටිපොල,கெப்பிடிபொல,Keppitipola,23B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-020,020,ඉහළ කෝට්ටේ,இஹலகோட்டெ,Ihala Kotte,23A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-025,025,මාකෙහෙල්වල,மாகெஹெல்வல,Makehelwala,23,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-030,030,දුනුගම මාලියද්ද,துனுகம மாலியத்த,Dunugama Maliyadda,24B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
9-2-06-035,035,කරපනේ,கரபனே,Karapane,24A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,6: මාවනැල්ල/ மாவ‎ணெல்ல/ Mawanella
