GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
8-2-09-145,145,පුබ්බාර,புப்பற,Pubbara,111,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-150,150,පොල්ගහපිටිය,‎பொல்கஹபிடிய,Polgahapitiya,110H,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-155,155,කැන්දවින්න,‎கெந்தவின்ன,Kendawinna,110C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-160,160,අලාන,அலான,Alana,110G,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-165,165,රත්තණදෙනිය,ரத்தன‎தெனிய,Raththanadeniaya,111A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-170,170,අමුණෙකඳුර,அமு‍னேகந்துர,Amunekandura,111E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-175,175,කීණගොඩ,கீனகொட,Keenagoda,111D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-12-005,005,නාපේ,நா‍ப்பே,Nape,120,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,12: සියඹලාන්ඩුව/ சியம்பலாண்டுவ/ Siyambalanduwa
8-2-12-010,010,බුද්දම,புத்தம,Buddama,121A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,12: සියඹලාන්ඩුව/ சியம்பலாண்டுவ/ Siyambalanduwa
8-2-12-015,015,වරාගම,வராகம,Waragama,121,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,12: සියඹලාන්ඩුව/ சியம்பலாண்டுவ/ Siyambalanduwa
