GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
3-1-06-190,190,බේරතුඩුව,பேரதுடுவ,Berathuduwa,89B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-195,195,ආඳාදොල,ஆதாதொல,Andadola,87B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-200,200,පැටිවත්ත,பெடிவத்தை,Petiwatta,87H,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-205,205,වතුගෙදර,வதுகெதர,Wathugedara,87C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-210,210,පරගහතොට,பரகஹதொட்ட,Paragahathota,87,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-215,215,වතුගෙදර දකුණ,வதுகெதர தெற்கு,Wathugedara South,87A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-220,220,කුරුඳුවත්ත,குருந்துவத்தை,Kurunduwatta,87F,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-225,225,වලගෙදර,வலகெதர,Walagedara,89A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-230,230,රන්දොඹේ උතුර,ரந்தொம்பே வடக்கு,Randombe North,88B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-235,235,වඩුමුල්ල,வடுமுல்ல,Wadumulla,87E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-240,240,විහාරගොඩ,விகாரகொடை,Viharagoda,87G,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-245,245,කන්දෙගොඩ,கந்தெகொடை,Kandegoda,88A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-250,250,බෝගහවත්ත,போகஹவத்தை,Bogahawatta,88C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-255,255,රන්දොඹේ දකුණ,ரன்தொம்பே தெற்கு,Randombe South,88,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-260,260,මිද්දරමුල්ල,மித்தரமுல்ல,Middaramulla,18A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-265,265,වැලිතර,வௌிதர,Welithara,22,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-09-005,005,වල්ඉගුරුකැටිය,வல்இங்குறுகெட்டிய,Walinguruketiya,39J,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-010,010,ඌරගස්මංහන්දිය උතුර,ஊரகஸ்மங்ஹந்திய வடக்கு,Uragasmanhandiya North,39A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-015,015,ගල්පොත්තාවෙල,கல்பொத்தாவல,Galpottawala,39H,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-020,020,මිගස්පිටිය,மீகஸ்பிட்டிய,Meegaspitiya,39B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-025,025,මැන්ඩෝරාවල,மெண்டோராவல,Mendorawala,39E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-030,030,ඌරගස්මංහන්දිය දකුණ,ஊரகஸ்மங்ஹந்திய தெற்கு,Uragasmanhandiya South,39,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-035,035,යටගල,யடகல,Yatagala,39D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-040,040,ඌරගස්මංහන්දිය නැගෙනහිර,ஊரகஸ்மங்ஹந்திய கிழக்கு,Uragasmanhandiya East,39C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-045,045,මාබිංගොඩ,மாபிங்கொட,Mabingoda,39G,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-050,050,හිපන්කන්ද,ஹிபன்கந்த,Hipankanda,41A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-055,055,සිරිපුර,ஸிரிபுர,Siripura,41D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-060,060,බෙලිගස්වේල්ල,பெலிகஸ்வெல்ல,Beligaswella,41E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-065,065,හල්ගහවේල්ල,ஹல்கஹவேல்ல,Halgahawella,39F,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
3-1-09-070,070,ලේනගල්පලාත,லேனகல்பலாத,LenagalPalatha,41C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,9: කරන්දෙණිය/ கரந்‎தெனிய/ Karandeniya
