GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
1-2-06-275,275,කුස්වල,குஸ்வள,Kuswala,202,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-280,280,ගනේපොල,‎க‍ணே‎ப்பொல,Ganepola,203,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-285,285,හීනටියන බටහිර,ஹீணட்டியண ‍மேற்கு,Heenatiyana West,153,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-290,290,හීනටියන දකුණ,ஹீணட்டியண ‎தெற்கு,Heenatiyana South,153B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-295,295,හීනටියන නැගෙනහිර,ஹீணட்டியண கிழக்கு,Heenatiyana East,153A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-300,300,රද්දොළුගම උතුර ඒ,இரத்‎தொழுகம வடக்கு ' A ',Raddolugama North A,199F,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-305,305,රද්දොළුගම උතුර,இரத்‎தொழுகம வடக்கு,Raddolugama North,199C,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-310,310,රද්දොළුගම දකුණ,இரத்‎தொழுகம ‎தெற்கு,Raddolugama South,199B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-315,315,රද්දොළුගම දකුණ ඒ,இரத்‎தொழுகம ‎தெற்கு ' A ',Raddolugama South A,199E,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-320,320,රද්දොළුව උතුර,இரத்‎தொழுவ வடக்கு,Raddoluwa North,199,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
