GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-1-12-075,075,ඊරල්කුලම්,ஈரளக்குளம்,Eralakkulam,201A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-080,080,මයිලවඩ්ඩුවාන්,மயிலவெட்டுவான்,Mayilavaddavan,197D,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-085,085,කොඩුවාමඩු,கொடுவாமடு,Koduwamadu,195A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-090,090,කොම්මාතුරයි බටහිර,கொம்மாதுறை மேற்கு,Kommathurai West,196A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-095,095,කොම්මාතුරයි නැගෙනහිර,கொம்மாதுறை கிழக்கு,Kommathurai East,196,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-100,100,චෙන්කලඩි 2,செங்கலடி 2,Chenkalady 2,195,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-105,105,චෙන්කලඩි 1,செங்கலடி 1,Chenkalady 1,195/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-115,115,එරාවුර් 4,ஏறாவூர்  4,Eravur 4,194,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-125,125,සවුක්කඩි,சவுக்கடி,Savukkady,193A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-130,130,තන්නාමුනයි,தன்னாமுனை,Thannamunai,189A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-135,135,මයිලම්පාවෙලි,மயிலம்பாவெளி,Mylampavely,189B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-140,140,අරුමුගතන් කුඩියිරුප්පු 2,ஆறுமுகத்தான் குடியிருப்பு - 2,Arumugathan Kudiyiruppu 2,189C,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-145,145,අරුමුගතන් කුඩියිරුප්පු 1,ஆறுமுகத்தான் குடியிருப்பு - 1,ArumugathanKudiruppu 1,189,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-150,150,කුමාරවේලියාර් කිරමම්,குமாரவேலியார் கிராமம்,Kumaraveliar Kiramam,195B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-155,155,පන්කුඩාවෙලි,பங்குடாவெளி,Pankudahvely,186,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-160,160,වේප්පවෙඩ්ඩුවාන්,வேப்பவெட்டுவான்,Veppavedduwan,186A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-165,165,කරඩියන්ආරු,கரடியனாறு,Karadiyanaru,185A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-170,170,මාරපාලම්,மரப்பாலம்,Marappalam,185C,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-175,175,කිතුල්වැව,கித்துள்வெவ,Kithulwewa,185B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
